,filename,x,y,floor,sample_id,timestamp,00:15:f9:6c:7d:71,00:11:21:6c:4e:72,00:11:21:6c:4e:71,00:15:f9:6c:7d:21,00:11:21:6c:4e:70,00:15:f9:6c:7d:20,00:15:f9:6c:7d:22,00:11:21:6c:50:e1,00:11:21:6c:50:e2,00:15:f9:6c:7d:70,00:15:f9:6c:7d:72,00:11:21:6c:50:e0,00:12:da:9e:32:31,00:12:da:9e:32:30,00:12:da:9e:32:32,00:11:21:66:75:82,00:11:21:66:75:81,00:15:f9:6c:7a:e1,00:15:f9:6c:7a:e0,00:11:21:66:75:80,00:15:f9:6c:7a:d2,00:15:f9:6c:7a:d1,00:15:f9:6c:7a:e2,00:15:f9:6c:7a:d0,00:17:df:7d:70:51,00:17:df:7d:70:52,00:17:df:7d:70:50,88:e3:ab:11:f4:ee,00:12:80:17:ac:ae,00:0f:60:06:71:2e,00:1b:fc:22:43:4e,00:12:43:f1:c4:40,30:8d:99:64:aa:8d,b0:5b:67:c2:a0:16,00:12:43:f1:c4:42,00:12:43:f1:c4:41,bc:14:01:9c:37:08,bc:14:01:9c:37:09,00:12:da:9e:31:91,error
56,"altPoint(27,6).json",13.5,3.0,2,16,1461871305826,-58.0,-80.0,-82.0,-84.0,-100.0,-84.0,-83.0,-88.0,-86.0,-58.0,-59.0,-88.0,-65.0,-65.0,-65.0,-79.0,-78.0,-69.0,-69.0,-78.0,-79.0,-79.0,-68.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
57,"altPoint(27,6).json",13.5,3.0,2,17,1461871305826,-62.0,-86.0,-100.0,-83.0,-100.0,-84.0,-83.0,-89.0,-86.0,-61.0,-62.0,-88.0,-65.0,-66.0,-66.0,-83.0,-84.0,-70.0,-70.0,-76.0,-81.0,-78.0,-69.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
58,"altPoint(27,6).json",13.5,3.0,2,18,1461871305826,-55.0,-85.0,-100.0,-84.0,-100.0,-83.0,-83.0,-87.0,-100.0,-56.0,-56.0,-100.0,-72.0,-72.0,-70.0,-76.0,-76.0,-69.0,-70.0,-77.0,-81.0,-78.0,-70.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
59,"altPoint(27,6).json",13.5,3.0,2,19,1461871305826,-56.0,-84.0,-100.0,-82.0,-100.0,-82.0,-82.0,-89.0,-100.0,-56.0,-56.0,-86.0,-66.0,-66.0,-69.0,-83.0,-83.0,-70.0,-71.0,-83.0,-100.0,-80.0,-70.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
60,"point(27,6).json",13.5,3.0,2,0,1461866117143,-50.0,-85.0,-83.0,-84.0,-88.0,-84.0,-84.0,-100.0,-100.0,-51.0,-51.0,-100.0,-69.0,-69.0,-69.0,-74.0,-75.0,-72.0,-72.0,-74.0,-80.0,-100.0,-72.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
61,"point(27,6).json",13.5,3.0,2,1,1461866117143,-55.0,-85.0,-82.0,-85.0,-81.0,-84.0,-84.0,-100.0,-100.0,-54.0,-54.0,-100.0,-66.0,-66.0,-66.0,-74.0,-77.0,-70.0,-71.0,-78.0,-85.0,-83.0,-72.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
62,"point(27,6).json",13.5,3.0,2,2,1461866117143,-53.0,-79.0,-80.0,-84.0,-81.0,-83.0,-83.0,-100.0,-100.0,-53.0,-53.0,-100.0,-69.0,-70.0,-69.0,-78.0,-78.0,-70.0,-71.0,-79.0,-85.0,-83.0,-71.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
63,"point(27,6).json",13.5,3.0,2,3,1461866117143,-52.0,-85.0,-77.0,-84.0,-79.0,-84.0,-84.0,-100.0,-100.0,-52.0,-52.0,-100.0,-67.0,-67.0,-67.0,-79.0,-78.0,-69.0,-69.0,-79.0,-100.0,-100.0,-68.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
64,"point(27,6).json",13.5,3.0,2,4,1461866117143,-53.0,-84.0,-86.0,-84.0,-80.0,-83.0,-84.0,-100.0,-100.0,-53.0,-52.0,-100.0,-69.0,-70.0,-69.0,-79.0,-78.0,-72.0,-72.0,-100.0,-100.0,-100.0,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
65,"point(27,6).json",13.5,3.0,2,5,1461866117143,-53.0,-81.0,-80.0,-85.0,-80.0,-83.0,-83.0,-100.0,-100.0,-53.0,-53.0,-100.0,-67.0,-67.0,-70.0,-78.0,-78.0,-67.0,-67.0,-78.0,-88.0,-100.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
66,"point(27,6).json",13.5,3.0,2,6,1461866117143,-55.0,-81.0,-80.0,-83.0,-100.0,-84.0,-83.0,-100.0,-100.0,-55.0,-54.0,-100.0,-66.0,-67.0,-67.0,-87.0,-100.0,-69.0,-69.0,-78.0,-88.0,-100.0,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
67,"point(27,6).json",13.5,3.0,2,7,1461866117143,-53.0,-80.0,-81.0,-86.0,-81.0,-84.0,-85.0,-100.0,-100.0,-53.0,-54.0,-100.0,-70.0,-71.0,-71.0,-77.0,-100.0,-73.0,-73.0,-78.0,-89.0,-100.0,-72.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
68,"point(27,6).json",13.5,3.0,2,8,1461866117143,-50.0,-84.0,-81.0,-83.0,-81.0,-83.0,-82.0,-100.0,-100.0,-50.0,-50.0,-100.0,-69.0,-69.0,-81.0,-79.0,-79.0,-76.0,-75.0,-78.0,-83.0,-100.0,-76.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
69,"point(27,6).json",13.5,3.0,2,9,1461866117143,-54.0,-84.0,-84.0,-83.0,-85.0,-83.0,-88.0,-100.0,-100.0,-53.0,-54.0,-100.0,-66.0,-67.0,-66.0,-78.0,-77.0,-69.0,-69.0,-78.0,-81.0,-100.0,-69.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
70,"point(27,6).json",13.5,3.0,2,10,1461866117143,-50.0,-81.0,-81.0,-82.0,-85.0,-84.0,-83.0,-100.0,-100.0,-50.0,-50.0,-100.0,-66.0,-67.0,-70.0,-78.0,-78.0,-70.0,-69.0,-78.0,-83.0,-100.0,-71.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
71,"point(27,6).json",13.5,3.0,2,11,1461866117143,-53.0,-79.0,-80.0,-84.0,-85.0,-84.0,-82.0,-100.0,-100.0,-52.0,-52.0,-100.0,-67.0,-66.0,-66.0,-76.0,-77.0,-71.0,-71.0,-77.0,-84.0,-100.0,-71.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
72,"point(27,6).json",13.5,3.0,2,12,1461866117143,-50.0,-87.0,-80.0,-82.0,-85.0,-83.0,-83.0,-100.0,-100.0,-51.0,-50.0,-100.0,-66.0,-66.0,-66.0,-76.0,-77.0,-68.0,-68.0,-77.0,-83.0,-100.0,-68.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
73,"point(27,6).json",13.5,3.0,2,13,1461866117143,-51.0,-78.0,-77.0,-82.0,-100.0,-84.0,-83.0,-100.0,-100.0,-51.0,-50.0,-100.0,-66.0,-66.0,-66.0,-76.0,-76.0,-69.0,-72.0,-77.0,-83.0,-100.0,-73.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
74,"point(27,6).json",13.5,3.0,2,14,1461866117143,-51.0,-79.0,-77.0,-81.0,-100.0,-82.0,-83.0,-100.0,-100.0,-51.0,-51.0,-100.0,-64.0,-64.0,-64.0,-77.0,-77.0,-66.0,-70.0,-76.0,-83.0,-100.0,-70.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
75,"point(27,6).json",13.5,3.0,2,15,1461866117143,-51.0,-79.0,-78.0,-85.0,-79.0,-83.0,-84.0,-100.0,-100.0,-51.0,-51.0,-100.0,-67.0,-67.0,-67.0,-79.0,-84.0,-66.0,-67.0,-78.0,-81.0,-82.0,-66.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
76,"point(27,6).json",13.5,3.0,2,16,1461866117143,-52.0,-79.0,-78.0,-81.0,-79.0,-82.0,-84.0,-100.0,-100.0,-52.0,-52.0,-100.0,-67.0,-69.0,-67.0,-77.0,-84.0,-66.0,-66.0,-77.0,-81.0,-82.0,-66.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
77,"point(27,6).json",13.5,3.0,2,17,1461866117143,-52.0,-85.0,-77.0,-82.0,-79.0,-83.0,-82.0,-100.0,-100.0,-52.0,-52.0,-100.0,-66.0,-66.0,-66.0,-78.0,-77.0,-68.0,-68.0,-76.0,-81.0,-100.0,-68.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
78,"point(27,6).json",13.5,3.0,2,18,1461866117143,-51.0,-84.0,-80.0,-83.0,-80.0,-82.0,-81.0,-100.0,-100.0,-51.0,-51.0,-100.0,-67.0,-67.0,-67.0,-78.0,-77.0,-72.0,-74.0,-78.0,-81.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
79,"point(27,6).json",13.5,3.0,2,19,1461866117143,-52.0,-81.0,-80.0,-83.0,-80.0,-83.0,-83.0,-100.0,-100.0,-53.0,-52.0,-100.0,-70.0,-70.0,-70.0,-77.0,-77.0,-68.0,-68.0,-78.0,-82.0,-100.0,-68.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
80,"point(27,22).json",13.5,11.0,2,0,1461866767587,-52.0,-76.0,-77.0,-81.0,-77.0,-81.0,-80.0,-78.0,-80.0,-51.0,-51.0,-78.0,-64.0,-64.0,-63.0,-79.0,-78.0,-79.0,-80.0,-79.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
81,"point(27,22).json",13.5,11.0,2,1,1461866767587,-45.0,-71.0,-71.0,-84.0,-72.0,-82.0,-83.0,-77.0,-81.0,-45.0,-45.0,-80.0,-62.0,-64.0,-63.0,-88.0,-88.0,-78.0,-78.0,-77.0,-89.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
82,"point(27,22).json",13.5,11.0,2,2,1461866767587,-46.0,-77.0,-76.0,-86.0,-76.0,-80.0,-81.0,-80.0,-85.0,-47.0,-46.0,-78.0,-70.0,-70.0,-72.0,-77.0,-77.0,-79.0,-79.0,-78.0,-89.0,-100.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
83,"point(27,22).json",13.5,11.0,2,3,1461866767587,-45.0,-76.0,-77.0,-85.0,-77.0,-81.0,-85.0,-78.0,-82.0,-46.0,-46.0,-82.0,-68.0,-68.0,-67.0,-79.0,-80.0,-76.0,-76.0,-79.0,-89.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
84,"point(27,22).json",13.5,11.0,2,4,1461866767587,-47.0,-74.0,-74.0,-85.0,-74.0,-81.0,-81.0,-79.0,-79.0,-46.0,-46.0,-80.0,-69.0,-68.0,-68.0,-79.0,-80.0,-77.0,-76.0,-87.0,-87.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
85,"point(27,22).json",13.5,11.0,2,5,1461866767587,-46.0,-74.0,-74.0,-82.0,-74.0,-81.0,-81.0,-80.0,-81.0,-46.0,-47.0,-78.0,-69.0,-69.0,-69.0,-79.0,-78.0,-77.0,-76.0,-79.0,-88.0,-89.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
86,"point(27,22).json",13.5,11.0,2,6,1461866767587,-46.0,-75.0,-75.0,-80.0,-74.0,-81.0,-81.0,-82.0,-81.0,-46.0,-46.0,-81.0,-69.0,-69.0,-69.0,-78.0,-79.0,-77.0,-77.0,-79.0,-88.0,-89.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
87,"point(27,22).json",13.5,11.0,2,7,1461866767587,-46.0,-75.0,-74.0,-80.0,-74.0,-80.0,-82.0,-78.0,-81.0,-46.0,-47.0,-81.0,-69.0,-70.0,-100.0,-79.0,-79.0,-77.0,-77.0,-79.0,-87.0,-87.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
88,"point(27,22).json",13.5,11.0,2,8,1461866767587,-47.0,-74.0,-74.0,-86.0,-74.0,-86.0,-80.0,-79.0,-82.0,-47.0,-47.0,-79.0,-69.0,-69.0,-69.0,-78.0,-79.0,-77.0,-77.0,-78.0,-87.0,-87.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
89,"point(27,22).json",13.5,11.0,2,9,1461866767587,-46.0,-75.0,-75.0,-81.0,-75.0,-86.0,-88.0,-80.0,-82.0,-46.0,-47.0,-79.0,-69.0,-69.0,-68.0,-80.0,-81.0,-77.0,-76.0,-80.0,-87.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
90,"point(27,22).json",13.5,11.0,2,10,1461866767587,-46.0,-76.0,-74.0,-81.0,-74.0,-81.0,-88.0,-83.0,-82.0,-47.0,-47.0,-83.0,-69.0,-69.0,-69.0,-78.0,-79.0,-77.0,-77.0,-77.0,-87.0,-88.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
91,"point(27,22).json",13.5,11.0,2,11,1461866767587,-46.0,-75.0,-74.0,-82.0,-75.0,-82.0,-88.0,-78.0,-78.0,-46.0,-47.0,-80.0,-69.0,-69.0,-72.0,-78.0,-79.0,-76.0,-77.0,-79.0,-100.0,-88.0,-77.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
92,"point(27,22).json",13.5,11.0,2,12,1461866767587,-46.0,-91.0,-74.0,-82.0,-74.0,-82.0,-100.0,-77.0,-79.0,-46.0,-46.0,-75.0,-69.0,-70.0,-69.0,-79.0,-79.0,-76.0,-77.0,-88.0,-100.0,-88.0,-76.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
93,"point(27,22).json",13.5,11.0,2,13,1461866767587,-47.0,-74.0,-74.0,-79.0,-74.0,-80.0,-81.0,-79.0,-82.0,-46.0,-46.0,-83.0,-69.0,-69.0,-69.0,-79.0,-79.0,-76.0,-77.0,-79.0,-100.0,-88.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
94,"point(27,22).json",13.5,11.0,2,14,1461866767587,-46.0,-74.0,-74.0,-80.0,-76.0,-80.0,-80.0,-79.0,-77.0,-46.0,-46.0,-83.0,-69.0,-71.0,-69.0,-79.0,-79.0,-76.0,-77.0,-79.0,-88.0,-88.0,-76.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
95,"point(27,22).json",13.5,11.0,2,15,1461866767587,-46.0,-75.0,-75.0,-81.0,-75.0,-87.0,-81.0,-77.0,-81.0,-46.0,-47.0,-80.0,-69.0,-70.0,-69.0,-78.0,-78.0,-77.0,-77.0,-79.0,-88.0,-100.0,-77.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
96,"point(27,22).json",13.5,11.0,2,16,1461866767587,-46.0,-73.0,-73.0,-80.0,-73.0,-81.0,-81.0,-80.0,-76.0,-46.0,-46.0,-81.0,-67.0,-68.0,-67.0,-78.0,-78.0,-76.0,-76.0,-79.0,-90.0,-100.0,-76.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
97,"point(27,22).json",13.5,11.0,2,17,1461866767587,-49.0,-75.0,-75.0,-82.0,-76.0,-81.0,-81.0,-80.0,-78.0,-48.0,-48.0,-79.0,-70.0,-70.0,-69.0,-78.0,-78.0,-77.0,-77.0,-78.0,-90.0,-100.0,-77.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
98,"point(27,22).json",13.5,11.0,2,18,1461866767587,-47.0,-74.0,-74.0,-87.0,-74.0,-82.0,-89.0,-80.0,-79.0,-47.0,-46.0,-78.0,-69.0,-70.0,-69.0,-78.0,-77.0,-77.0,-77.0,-77.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
99,"point(27,22).json",13.5,11.0,2,19,1461866767587,-46.0,-74.0,-74.0,-80.0,-75.0,-81.0,-82.0,-84.0,-79.0,-46.0,-46.0,-81.0,-69.0,-69.0,-69.0,-78.0,-79.0,-78.0,-79.0,-79.0,-88.0,-100.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
100,"altPoint(27,22).json",13.5,11.0,2,0,1461870731816,-54.0,-75.0,-80.0,-100.0,-75.0,-100.0,-100.0,-84.0,-84.0,-54.0,-53.0,-86.0,-53.0,-52.0,-53.0,-76.0,-100.0,-83.0,-83.0,-84.0,-88.0,-100.0,-83.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
101,"altPoint(27,22).json",13.5,11.0,2,1,1461870731816,-46.0,-70.0,-70.0,-79.0,-71.0,-80.0,-79.0,-80.0,-78.0,-45.0,-46.0,-79.0,-54.0,-55.0,-55.0,-75.0,-82.0,-83.0,-85.0,-76.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
102,"altPoint(27,22).json",13.5,11.0,2,2,1461870731816,-43.0,-71.0,-72.0,-78.0,-71.0,-77.0,-78.0,-80.0,-78.0,-44.0,-44.0,-79.0,-55.0,-55.0,-54.0,-76.0,-82.0,-82.0,-82.0,-83.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
103,"altPoint(27,22).json",13.5,11.0,2,3,1461870731816,-44.0,-69.0,-68.0,-79.0,-69.0,-78.0,-79.0,-79.0,-79.0,-44.0,-44.0,-69.0,-54.0,-55.0,-54.0,-76.0,-75.0,-83.0,-83.0,-75.0,-100.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
104,"altPoint(27,22).json",13.5,11.0,2,4,1461870731816,-44.0,-74.0,-75.0,-74.0,-74.0,-74.0,-79.0,-80.0,-78.0,-44.0,-45.0,-79.0,-54.0,-54.0,-54.0,-76.0,-76.0,-82.0,-82.0,-76.0,-100.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
105,"altPoint(27,22).json",13.5,11.0,2,5,1461870731816,-51.0,-67.0,-67.0,-86.0,-67.0,-74.0,-80.0,-82.0,-83.0,-50.0,-51.0,-84.0,-54.0,-55.0,-55.0,-76.0,-85.0,-85.0,-83.0,-76.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
106,"altPoint(27,22).json",13.5,11.0,2,6,1461870731816,-44.0,-67.0,-68.0,-79.0,-67.0,-77.0,-79.0,-79.0,-78.0,-45.0,-44.0,-75.0,-55.0,-54.0,-55.0,-77.0,-77.0,-84.0,-86.0,-76.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
107,"altPoint(27,22).json",13.5,11.0,2,7,1461870731816,-44.0,-71.0,-71.0,-79.0,-70.0,-78.0,-79.0,-76.0,-79.0,-45.0,-44.0,-77.0,-54.0,-54.0,-56.0,-76.0,-76.0,-82.0,-82.0,-76.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
108,"altPoint(27,22).json",13.5,11.0,2,8,1461870731816,-45.0,-68.0,-68.0,-78.0,-68.0,-77.0,-75.0,-78.0,-79.0,-44.0,-44.0,-79.0,-54.0,-55.0,-54.0,-76.0,-76.0,-81.0,-80.0,-82.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
109,"altPoint(27,22).json",13.5,11.0,2,9,1461870731816,-45.0,-68.0,-71.0,-79.0,-71.0,-76.0,-79.0,-76.0,-80.0,-44.0,-44.0,-75.0,-55.0,-55.0,-55.0,-82.0,-75.0,-82.0,-83.0,-77.0,-100.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
110,"altPoint(27,22).json",13.5,11.0,2,10,1461870731816,-45.0,-71.0,-71.0,-74.0,-71.0,-77.0,-79.0,-77.0,-77.0,-44.0,-44.0,-78.0,-54.0,-55.0,-55.0,-76.0,-77.0,-83.0,-83.0,-76.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
111,"altPoint(27,22).json",13.5,11.0,2,11,1461870731816,-44.0,-68.0,-67.0,-79.0,-71.0,-78.0,-78.0,-79.0,-79.0,-44.0,-44.0,-76.0,-55.0,-55.0,-54.0,-75.0,-75.0,-82.0,-84.0,-76.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
112,"altPoint(27,22).json",13.5,11.0,2,12,1461870731816,-47.0,-68.0,-67.0,-75.0,-68.0,-75.0,-74.0,-77.0,-77.0,-47.0,-47.0,-79.0,-55.0,-55.0,-55.0,-76.0,-75.0,-84.0,-85.0,-76.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
113,"altPoint(27,22).json",13.5,11.0,2,13,1461870731816,-48.0,-67.0,-67.0,-75.0,-68.0,-74.0,-75.0,-79.0,-79.0,-48.0,-48.0,-83.0,-55.0,-55.0,-55.0,-76.0,-75.0,-81.0,-82.0,-76.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
114,"altPoint(27,22).json",13.5,11.0,2,14,1461870731816,-49.0,-76.0,-76.0,-78.0,-75.0,-75.0,-79.0,-81.0,-80.0,-49.0,-49.0,-78.0,-55.0,-54.0,-55.0,-75.0,-75.0,-84.0,-84.0,-76.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
