,train_data,test_data,train_data_size,test_data_size,algorithm,n_neighbors,weights,metric,nan_filler,units,scaler,mean_absolute_error,std_dev_distance_error,mean_squared_error,percentile_25,percentile_50,percentile_75,percentile_90,percentile_95,min,max
76,full_groupby_mean_data,full_data,25,1000,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,None,3.503348437080363,2.3667725446660244,17.8694609375,1.9121323175972944,3.092329219213245,4.5,6.75,8.633148324916004,0.0,9.0
77,full_groupby_mean_data,full_groupby_min_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,None,3.4833313832974007,2.348986366972869,17.430625,1.9121323175972944,2.75,4.664527039261323,6.604407954888961,8.256518659932798,0.0,9.0
78,full_groupby_mean_data,full_groupby_max_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,None,3.234807248918994,2.4899060939331306,16.415625,1.9121323175972944,2.7613402542968153,4.142010381445223,6.604407954888961,8.256518659932798,0.0,9.0
79,full_groupby_mean_data,full_groupby_mean_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,None,3.2496099309807773,2.4397100656957997,16.2740625,1.9121323175972944,2.75,4.142010381445223,6.604407954888961,8.256518659932798,0.0,9.0
80,full_data,full_data,1000,1000,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,NormalizerManhattan,2.3081360290748507,1.3451174110969708,7.1350234375,1.5,2.0,3.25,4.0,4.75,0.0,9.5
81,full_data,full_groupby_min_data,1000,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,NormalizerManhattan,3.582438530914571,2.4233449404135103,18.4715625,2.0,3.0,4.25,6.600000000000001,8.399999999999995,0.75,11.0
82,full_data,full_groupby_max_data,1000,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,NormalizerManhattan,2.3968477948829174,1.231158265687953,7.2,1.5811388300841898,2.0,3.0,3.9000000000000004,4.199999999999999,0.0,5.75
83,full_data,full_groupby_mean_data,1000,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,NormalizerManhattan,1.981749938830846,1.2418398984067696,5.4078125,1.25,2.0,2.25,3.950000000000001,4.449999999999999,0.0,5.0
84,full_groupby_min_data,full_data,25,1000,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,NormalizerManhattan,3.674392197424143,2.403303527929017,19.27125,2.25,3.322508465000503,4.889401803901986,6.75,8.633148324916004,0.0,10.5
85,full_groupby_min_data,full_groupby_min_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,NormalizerManhattan,3.199402866275392,2.473244073931714,16.1084375,1.6770509831248424,3.0,4.142010381445223,6.604407954888961,8.256518659932798,0.0,9.0
86,full_groupby_min_data,full_groupby_max_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,NormalizerManhattan,3.405451163113126,2.516500727624956,17.6765625,1.9121323175972944,3.2015621187164243,4.5,6.604407954888961,8.256518659932798,0.0,9.0
87,full_groupby_min_data,full_groupby_mean_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,NormalizerManhattan,3.322715079080585,2.3976175247634077,16.5590625,2.1213203435596424,2.6516504294495533,4.142010381445223,6.604407954888961,8.256518659932798,0.0,9.0
88,full_groupby_max_data,full_data,25,1000,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,NormalizerManhattan,3.6627498056922208,2.384224509649661,19.094578125,1.9121323175972944,3.3541019662496847,4.78437657812138,6.75,8.633148324916004,0.0,10.25
89,full_groupby_max_data,full_groupby_min_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,NormalizerManhattan,3.2851125073709806,2.5655288631835487,17.110625,1.6770509831248424,2.444700901950993,4.5,6.604407954888961,8.256518659932798,0.0,10.25
90,full_groupby_max_data,full_groupby_max_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,NormalizerManhattan,3.2394169393888803,2.4474801865048326,16.244375,1.7787811838447134,2.6516504294495533,4.142010381445223,6.604407954888961,8.256518659932798,0.0,9.0
91,full_groupby_max_data,full_groupby_mean_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,NormalizerManhattan,3.453016231561748,2.3425255478354066,17.19125,1.9121323175972944,2.6516504294495533,4.5,6.604407954888961,8.256518659932798,0.0,9.0
92,full_groupby_mean_data,full_data,25,1000,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,NormalizerManhattan,3.4850454821138954,2.395791099008386,17.8796171875,1.9121323175972944,3.092329219213245,4.5,6.75,8.633148324916004,0.0,10.5
93,full_groupby_mean_data,full_groupby_min_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,NormalizerManhattan,3.3088770057624664,2.3516717149580564,16.2578125,1.8729155079714621,2.6516504294495533,4.142010381445223,6.604407954888961,8.256518659932798,0.0,9.0
94,full_groupby_mean_data,full_groupby_max_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,NormalizerManhattan,3.2071634531702777,2.4902236104098368,16.2390625,1.9121323175972944,2.6516504294495533,4.142010381445223,6.604407954888961,8.256518659932798,0.0,9.0
95,full_groupby_mean_data,full_groupby_mean_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,NormalizerManhattan,3.3194214032495917,2.4121689210750827,16.604375,2.1213203435596424,2.75,4.142010381445223,6.604407954888961,8.256518659932798,0.0,9.0
96,full_data,full_data,1000,1000,KNeighborsRegressor,8,uniform,euclidean,-100.0,mW,NormalizerEuclidean,3.6243087367374036,2.2114482238016513,18.0212265625,2.0,3.254800601300662,5.25,6.75,7.5,0.0,13.75
97,full_data,full_groupby_min_data,1000,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,mW,NormalizerEuclidean,3.599848148948938,2.2847076090527296,17.97,1.5811388300841898,4.0,5.460082416960389,7.050000000000001,7.372837157984339,0.0,7.766112283504533
98,full_data,full_groupby_max_data,1000,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,mW,NormalizerEuclidean,3.820499349560925,2.458914420024563,20.400625,1.75,3.5,5.618051263561058,6.7666091947189155,7.500206608042405,0.0,9.25
99,full_data,full_groupby_mean_data,1000,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,mW,NormalizerEuclidean,3.6228108877328418,1.9981902676037198,16.9578125,2.0615528128088303,3.400367627183861,4.75,6.15,7.049999999999997,0.5,7.75
100,full_groupby_min_data,full_data,25,1000,KNeighborsRegressor,8,uniform,euclidean,-100.0,mW,NormalizerEuclidean,4.527911476376508,2.4700965267473802,26.5972578125,2.25,4.5,6.45174395028197,8.406689408899702,9.0,0.0,9.100137361600648
101,full_groupby_min_data,full_groupby_min_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,mW,NormalizerEuclidean,4.464216101259474,2.4555606753804002,25.7178125,2.25,4.5,6.45174395028197,7.496005932983234,8.436224514010636,0.0,9.0
102,full_groupby_min_data,full_groupby_max_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,mW,NormalizerEuclidean,4.590922207578163,2.5738434465725035,27.43625,2.6516504294495533,4.5,6.45174395028197,8.239300703105275,8.9266296649832,0.0,9.100137361600648
